id,species,scientific,group,raritycode,pelagic,shorebird,passerine,waterfowl,perennial,vagrant,migrant,breeder,winter,X1.1,X1.2,X1.3,X1.4,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,X4.1,X4.2,X4.3,X4.4,X5.1,X5.2,X5.3,X5.4,X6.1,X6.2,X6.3,X6.4,X7.1,X7.2,X7.3,X7.4,X8.1,X8.2,X8.3,X8.4,X9.1,X9.2,X9.3,X9.4,X10.1,X10.2,X10.3,X10.4,X11.1,X11.2,X11.3,X11.4,X12.1,X12.2,X12.3,X12.4,presence
365,Violet-green Swallow,Tachycineta thalassina,Swallows,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296384,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17467E-06
366,Virginia Rail,Rallus limicola,Rails,1,0,0,0,0,0,0,1,1,0,0.006711409,0.006802721,0.003523786,0.004615343,0.004832474,0.003292723,0.001550989,0.002477547,0.003820439,0.004474273,0.006332758,0.004324078,0.010294538,0.008529412,0.0125449,0.017801047,0.021146885,0.018425461,0.014129444,0.019693153,0.019428571,0.021764706,0.02717727,0.025607639,0.00896861,0.020082693,0.010154997,0.010189229,0.005788068,0.008385744,0.008759636,0.005514706,0.002272727,0.003411911,0.006520451,0.004567369,0.003590078,0.013283905,0.009705248,0.016110987,0.009466437,0.014328358,0.013639627,0.008309456,0.009360374,0.007403189,0.012836439,0.007334403,0.010193463
367,Warbling Vireo,Vireo gilvus,Vireos,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001356484,0.016544503,0.030672509,0.031490787,0.029398359,0.022899015,0.036,0.019411765,0.020382952,0.016059028,0.003363229,0.008269344,0.008017103,0.00363901,0.001780944,0.003773585,0.007708479,0.015231092,0.025974026,0.028846154,0.020746888,0.008119767,0.002610966,0.000617856,0,0.000223764,0,0,0,0.001146132,0,0,0,0,0.007589245
368,Western Grebe,Aechmophorus occidentalis,Grebes,1,0,0,0,0,0,1,0,0,0,0.005779269,0.004140787,0.004278882,0.000308479,0.00128866,0.000658545,0.001163242,0.00185816,0.003820439,0.000319591,0,0,0,0,0,0.000837696,0.000689846,0.002512563,0.000227894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002153625,0.003151862,0.007800312,0.00284738,0.005383023,0.004659752,0.0011225
369,Western Kingbird,Tyrannus verticalis,Tyrants,1,0,0,1,0,0,1,0,0,0,0.006897837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335008,0,0,0,0,0,0,0,0,0,0,0,0,0.003503854,0,0.001298701,0.000620347,0,0.001522456,0.000979112,0.00154464,0.003235083,0.004475274,0.007745267,0.004477612,0.003230438,0.003438395,0.001560062,0,0.00621118,0.006646803,0.001202543
370,Western Meadowlark,Sturnella neglecta,Blackbirds,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262605,0.000324675,0.000489454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2432E-05
371,Western Sandpiper,Calidris mauri,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,0,0.008762118,0.006802721,0.004530581,0.003807806,0.00193299,0.000329272,0.002520357,0.001238774,0.005093919,0.003835091,0.003742084,0.001365498,0.003431513,0.000882353,0.001627781,0.000209424,0.000190512,0.000502513,0.000227894,0.000996565,0.000571429,0,0,0.001302083,0.002802691,0.016538689,0.063067878,0.078238719,0.060552093,0.053668763,0.04975473,0.051470588,0.044805195,0.029776675,0.02015412,0.027657955,0.027741514,0.010194625,0.014018692,0.016782278,0.009036145,0.010149254,0.006819813,0.006303725,0.005460218,0.011744021,0.005383023,0.002979601,0.014145923
372,Western Tanager,Piranga ludoviciana,Tang/Gros/Bunt,1,0,0,1,0,0,1,0,0,0,0.004287845,0.003253475,0.002013592,0.000405787,0.000539304,0,0,0,0,0,0.000470639,0.003868912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002581756,0.000895522,0.006101938,0.004011461,0.000563378,0,0.002070393,0.005271602,0.000756992
373,Whimbrel,Numenius phaeopus,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,0,0.000186428,0,0,0,0,0,0,0,0,0,0,0,0.001143838,0.002941176,0.011394466,0.022198953,0.024004572,0.028140704,0.024156791,0.011220518,0.002285714,0.000588235,0.002470661,0.003702257,0.010089686,0.015948021,0.029396045,0.038209607,0.02760463,0.020545073,0.020322355,0.017857143,0.021103896,0.013647643,0.010373444,0.008119767,0.002284595,0.002780352,0.002875629,0,0,0.000298507,0,0,0,0,0,0,0.007831056
374,Whiskered Tern,Chlidonias hybrida,Gulls/Terns,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047766749,0.040011855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001828721
375,White-breasted Nuthatch,Sitta carolinensis,Nuthatches,1,0,0,1,0,1,0,0,1,1,0.084451902,0.070393375,0.072237604,0.080753701,0.074742268,0.076061903,0.142303218,0.065964695,0.072906718,0.066155321,0.069372481,0.078971325,0.082642265,0.084705882,0.07460662,0.086492147,0.076204991,0.062311558,0.055834093,0.048545913,0.059428571,0.064117647,0.064237183,0.047743056,0.040919283,0.041346722,0.043826831,0.031295488,0.035173642,0.042767296,0.052207428,0.066964286,0.092207792,0.092121588,0.084765857,0.084242578,0.091057441,0.105962311,0.110711718,0.101588722,0.116179002,0.091343284,0.090452261,0.100573066,0.099063963,0.12642369,0.135817805,0.095576438,0.077786936
376,White-crowned Sparrow,Zonotrichia leucophrys,Sparrows/Towhees,1,0,0,1,0,0,0,1,0,1,0.029082774,0.020999704,0.020891014,0.028532974,0.021907216,0.019427066,0.024040326,0.020130071,0.024832856,0.015979546,0.016407599,0.016613564,0.018301401,0.017058824,0.017634292,0.015078534,0.019622785,0.013567839,0.007412716,0.00068697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310174,0,0.002537427,0.019255875,0.093914118,0.101365924,0.132020586,0.08777969,0.039104478,0.025125628,0.026074499,0.019890796,0.021640091,0.036438923,0.035067614,0.02101529
377,White-eyed Vireo,Vireo griseus,Vireos,1,0,0,1,0,0,0,1,1,0,0.000559284,0.002366164,0.002013592,0,0.000322165,0,0,0,0,0,0,0.000227583,0.006291107,0.048235294,0.127509495,0.211937173,0.249761859,0.213065327,0.18413856,0.157545226,0.153142857,0.130588235,0.127239036,0.098090278,0.082959641,0.112817484,0.091394976,0.086244541,0.062333037,0.089308176,0.100911002,0.131302521,0.17987013,0.19292804,0.125074096,0.077391525,0.046018277,0.009885697,0.001797268,0.002237637,0.00172117,0.001492537,0.000717875,0.000286533,0.000780031,0,0.000828157,0.001375201,0.0648481
378,White-faced Ibis,Plegadis chihi,Ibises,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002275831,0.000857878,0.001470588,0.003798155,0.003979058,0.003619737,0.002512563,0.001823154,0.001144951,0.002285714,0,0.000617665,0.000434028,0.000560538,0.001181335,0.00908605,0.001009098,0,0.001677149,0,0,0.000592208,0.000620347,0.000296384,0,0,0.000617856,0,0,0,0,0,0,0,0,0,0,0.000842923
379,White-faced Storm-Petrel,Pelagodroma marina,Storm-Petrels,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363901,0,0,0.000700771,0.00157563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50063E-05
380,White-rumped Sandpiper,Calidris fuscicollis,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001184921,0.004953324,0.015242881,0.03691887,0.041905198,0.030285714,0.014117647,0.005558987,0.0078125,0.002242152,0.00236267,0.006948156,0.009097525,0.021371327,0.041928721,0.043798178,0.050157563,0.055519481,0.03442928,0.012151749,0.007358538,0.016971279,0.007414272,0.010064702,0.016352316,0.005593804,0.008059701,0.000717875,0,0.000780031,0,0,0,0.01065207
381,White-tailed Tropicbird,Phaethon lepturus,Tropicbirds,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590667,0,0,0,0,0,0.001688419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7481E-05
382,White-throated Sparrow,Zonotrichia albicollis,Sparrows/Towhees,1,0,0,1,0,0,0,1,0,1,0.328486204,0.280094647,0.274100176,0.349394347,0.300902062,0.307540336,0.332105467,0.231960359,0.297357529,0.251198466,0.233736327,0.262403277,0.310265942,0.365294118,0.347259902,0.356858639,0.247285197,0.094304858,0.020738377,0.005266774,0,0.002352941,0.000523471,0.001299045,0,0,0.000534474,0,0,0,0,0,0.000348701,0.001109801,0.002371073,0.026642984,0.120104439,0.274019154,0.305535586,0.422242112,0.441049914,0.399402985,0.374012922,0.384527221,0.34399376,0.399202733,0.421532091,0.341966537,0.19706927
383,White-winged Crossbill,Loxia leucoptera,Finches,2,0,0,1,0,0,1,0,0,0,0.005965697,0.002661934,0.000251699,0.002960969,0.002255155,0.00428054,0.001228674,0.000619387,0.00031837,0.000319591,0.00115141,0.001501934,0.000571919,0.000588235,0.00060784,0.000209424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015060241,0.009253731,0.007537688,0.005444126,0.003085803,0.002632403,0.004554865,0.004813202,0.001622393
384,White-winged Dove,Zenaida asiatica,Pigeons/Doves,1,0,0,0,0,0,1,0,0,0,0.006524981,0.001774623,0.001510194,0,0,0,0,0,0,0,0,0,0,0,0,0.000209424,0.000571537,0.000502513,0.000455789,0.000915961,0,0,0,0.000434028,0,0.004134672,0.000424906,0,0.000384016,0.001677149,0.000700771,0,0.001298701,0.000930521,0.000296384,0.000761228,0,0,0.000359454,0.001342582,0.005163511,0.004776119,0.00143575,0.002292264,0.002730109,0.001138952,0,0.003896402,0.00097172
385,White-winged Scoter,Melanitta fusca,Seaduck,1,0,0,0,1,0,0,1,0,1,0.019202088,0.023070098,0.027686886,0.025572005,0.038337629,0.027329602,0.01454052,0.021059151,0.014645018,0.019175455,0.01755901,0.01411015,0.012010295,0.009411765,0.005154639,0.004188482,0.003429225,0.006197655,0.004785779,0.001144951,0.001142857,0.001850588,0.000617665,0.00390625,0,0.00236267,0.003206841,0.002183406,0.000890472,0.000838574,0.001051156,0,0.001948052,0.001240695,0.000296384,0.001776199,0.005221932,0.015137473,0.018332135,0.028865518,0.047762478,0.041492537,0.045226131,0.040974212,0.031591264,0.043280182,0.028571429,0.021315609,0.01457694
386,White-winged Tern,Chlidonias leucopterus,Gulls/Terns,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001465969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0541E-05
387,White Ibis,Eudocimus albus,Ibises,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001627781,0.001884817,0,0.00075603,0.000227894,0.00045798,0,0,0.00123533,0.000868056,0.004484305,0.000590667,0.005344735,0.00727802,0.00667854,0.001257862,0.005255781,0.004726891,0.005844156,0.003101737,0.003260225,0.002537427,0.000326371,0.001235712,0,0,0,0.000597015,0.000717875,0.001432665,0,0,0,0.002292001,0.001333747
388,Wild Turkey,Meleagris gallopavo,Grouse/Turkey,1,0,0,0,0,0,0,1,1,0,0.016592095,0.009760426,0.00981626,0.009421265,0.012886598,0.014158709,0.018224118,0.014245897,0.020694046,0.020134228,0.029073115,0.040509786,0.049185016,0.073823529,0.063754748,0.065968586,0.062488093,0.055276382,0.050364631,0.040989237,0.046285714,0.044117647,0.036442248,0.033420139,0.029147982,0.030714708,0.016034206,0.020742358,0.025378451,0.022641509,0.022775053,0.021271008,0.023051948,0.019230769,0.018968583,0.023344329,0.019582245,0.016373185,0.011143063,0.007607966,0.012048193,0.009850746,0.008255564,0.011747851,0.008580343,0.009681093,0.014078675,0.018336007,0.026212882
389,Willet,Tringa semipalmata,Sandpiper/Allies,1,0,1,0,0,0,0,1,1,0,0.003728561,0.001183082,0.002013592,0.002422611,0.00128866,0.001646362,0.000969368,0.000309693,0.00095511,0.000958773,0.000575705,0.001137915,0.006863025,0.053529412,0.118556701,0.138848168,0.144408459,0.175041876,0.216727438,0.249599267,0.173142857,0.159411765,0.172328598,0.159722222,0.146860987,0.149438866,0.147514698,0.123362445,0.108192342,0.096016771,0.077785564,0.069327731,0.038636364,0.03939206,0.032009484,0.030702867,0.027741514,0.016064257,0.024442847,0.014320877,0.007745267,0.011343284,0.014357502,0.009455587,0.004680187,0.00284738,0.002070393,0.001833601,0.062114835
390,Willow Flycatcher,Empidonax traillii,Tyrants,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002667175,0.010814154,0.030993619,0.052438745,0.061714286,0.052352941,0.030265596,0.028211806,0.019618834,0.021264028,0.017103153,0.016739447,0.009349955,0.009643606,0.004555011,0.004989496,0.004545455,0.003411911,0.001778305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007967865
391,Wilson's Phalarope,Phalaropus tricolor,Phalarope,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002712968,0.00460733,0.005143837,0.004522613,0.005241568,0.003434852,0.002136,0.001764706,0.001852996,0.000434028,0,0.005906675,0.006413683,0.01055313,0.006233304,0.011740042,0.005606167,0.008403361,0.008116883,0.006823821,0.003260225,0.000253743,0,0,0.000718907,0.000241329,0,0,0,0,0,0,0,0,0.002210878
392,Wilson's Plover,Charadrius wilsonia,Plovers/Lapwings,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517714,0,0.003705991,0,0,0,0,0,0,0,0,0,0,0.000930521,0,0.002029942,0,0,0,0,0,0,0,0,0,0,0,0,0.00014967
393,Wilson's Snipe,Gallinago delicata,Sandpiper/Allies,1,0,1,0,0,0,0,1,0,1,0.021812081,0.017450458,0.012333249,0.019111709,0.013853093,0.009219625,0.008336565,0.015794364,0.025151226,0.030041547,0.050949914,0.055757852,0.07091793,0.060588235,0.043407488,0.030994764,0.016574586,0.008207705,0.002734731,0.00068697,0,0.000588235,0,0,0,0,0.000534474,0,0.000890472,0.002515723,0.00385424,0.007615546,0.015584416,0.007754342,0.009484292,0.013448363,0.015013055,0.027803522,0.021926671,0.037592303,0.034423408,0.032537313,0.029432879,0.032664756,0.019110764,0.024487472,0.018219462,0.011001604,0.018341821
394,Wilson's Storm-Petrel,Oceanites oceanicus,Storm-Petrels,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381025,0.001928559,0.001139471,0.004121823,0.010707429,0.021176471,0.037059914,0.025173611,0.024663677,0.023036031,0.0181721,0.016375546,0.009795191,0.021383648,0.022424667,0.015493697,0.00487013,0.008684864,0.000296384,0,0,0,0,0.000447527,0,0,0,0,0,0,0,0,0.005569412
395,Wilson's Warbler,Cardellina pusilla,Warblers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002476662,0.01038526,0.012534184,0.002289902,0.000571429,0,0,0,0,0,0,0,0,0.001257862,0.002102313,0.007615546,0.016233766,0.024813896,0.027860107,0.023090586,0.010117493,0.003398208,0.001078361,0.000760573,0,0.000298507,0.000358938,0,0,0,0,0.0004584,0.003077125
396,Winter Wren,Troglodytes hiemalis,Wrens,1,0,0,1,0,0,0,1,0,1,0.038217748,0.03046436,0.023911402,0.029071332,0.027384021,0.019097794,0.017060876,0.016723444,0.018147087,0.018536274,0.016983305,0.018434228,0.021160995,0.015,0.00596853,0.001884817,0.000190512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324675,0.001240695,0.001185536,0.005836082,0.022845953,0.048501699,0.057153127,0.066010293,0.056798623,0.070746269,0.062096195,0.054441261,0.057332293,0.060933941,0.084057971,0.060967224,0.021431428
397,Wood Duck,Aix sponsa,Ducks,1,0,0,0,1,0,0,1,1,0,0.007457122,0.005619639,0.006040775,0.00807537,0.006443299,0.006585446,0.020744475,0.027562713,0.047755492,0.057526366,0.09009787,0.095584888,0.102373463,0.115,0.08817146,0.087748691,0.069537055,0.061139028,0.053327256,0.051064804,0.073714286,0.063529412,0.063619518,0.072916667,0.045964126,0.06733609,0.06787814,0.092430859,0.072573464,0.07672956,0.064470918,0.055409664,0.058766234,0.04869727,0.052459988,0.061151992,0.084203655,0.108433735,0.073328541,0.111881853,0.095524957,0.07641791,0.057788945,0.027793696,0.016770671,0.017653759,0.01573499,0.011460005,0.057135336
398,Wood Sandpiper,Tringa glareola,Sandpiper/Allies,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340065,0.002847571,0.000455789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59047E-05
399,Wood Stork,Mycteria americana,Storks,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008235294,0,0,0,0,0,0,0.000445236,0,0,0,0,0,0.000889152,0,0,0,0,0.000241329,0,0,0,0,0,0,0,0,0.000204396
400,Wood Thrush,Hylocichla mustelina,Thrushes,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001091176,0.015463918,0.08921466,0.178891217,0.167504188,0.149042844,0.117700939,0.132,0.148235294,0.126003706,0.09765625,0.070067265,0.095688128,0.071619455,0.056404658,0.030276046,0.021802935,0.014015417,0.029936975,0.02987013,0.032568238,0.029934795,0.025120528,0.016971279,0.010503553,0.001078361,0.001342582,0,0,0,0,0,0,0,0,0.036666761
401,Worm-eating Warbler,Helmitheros vermivorum,Warblers,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004705882,0.023874118,0.066596859,0.080015241,0.055276382,0.046946217,0.039157316,0.034285714,0.05,0.042618901,0.025173611,0.019058296,0.016538689,0.011758418,0.013100437,0.018699911,0.027672956,0.043447793,0.033613445,0.024350649,0.019540943,0.004149378,0.001014971,0.000652742,0.000308928,0,0,0,0,0,0,0,0,0,0,0.014636621
402,Yellow-bellied Flycatcher,Empidonax flaviventris,Tyrants,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981996,0.001144951,0,0,0,0,0,0,0,0,0,0.001677149,0.002803083,0.009978992,0.015584416,0.024193548,0.012744517,0.002283684,0.001958225,0.001054062,0,0,0,0,0,0,0,0,0,0,0.001550096
403,Yellow-bellied Sapsucker,Sphyrapicus varius,Woodpeckers,1,0,0,0,0,0,0,1,0,1,0.039336316,0.038154392,0.026176693,0.033109017,0.024806701,0.016134343,0.015703761,0.018271911,0.023559376,0.018855864,0.01755901,0.015703232,0.030311696,0.012647059,0.004340749,0.001675393,0.000851114,0.000670017,0.000911577,0.00050458,0,0,0,0,0,0,0,0,0,0,0,0,0.000324675,0.000620347,0.004742146,0.045419944,0.121736292,0.143342601,0.075485262,0.066905348,0.048192771,0.041492537,0.036252692,0.042406877,0.040171607,0.05523918,0.079089027,0.05111162,0.024829494
404,Yellow-billed Cuckoo,Coccyzus americanus,Cuckoos,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294118,0,0.003979058,0.041150695,0.075376884,0.10118505,0.085184337,0.097142857,0.115882353,0.119827054,0.108940972,0.102578475,0.093916125,0.084981293,0.072052402,0.065449688,0.071698113,0.077084793,0.055672269,0.052922078,0.048387097,0.0317131,0.032225324,0.027088773,0.012357121,0.006829619,0.011411949,0.002941265,0.000298507,0.000358938,0.000286533,0,0,0,0,0.033317018
405,Yellow-breasted Chat,Icteria virens,Warblers,1,0,0,1,0,0,0,1,1,0,0.001118568,0.000887311,0.003020388,0.003230148,0.00064433,0.000329272,0.000307387,0.000619387,0,0.000639182,0.000863558,0.000227583,0,0,0.000542594,0.011727749,0.065536293,0.099832496,0.113035552,0.110831234,0.112571429,0.112941176,0.121680049,0.111545139,0.091928251,0.087418783,0.060929984,0.036754003,0.020035619,0.016352201,0.016468115,0.013655462,0.020454545,0.016439206,0.01007706,0.008119767,0.011422977,0.001235712,0.00395399,0.00179011,0.001650387,0.003880597,0.00143575,0.00286533,0.002730109,0.00284738,0.001242236,0.0006876,0.027218875
406,Yellow-crowned Night-Heron,Nyctanassa violacea,Herons/Egrets,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001137915,0.008578782,0.006470588,0.009495388,0.009424084,0.012573824,0.016582915,0.018579535,0.010075567,0.010857143,0.011764706,0.008647313,0.013888889,0.021860987,0.017720024,0.017103153,0.023653566,0.020480855,0.025157233,0.030483532,0.016281513,0.016883117,0.013027295,0.018672199,0.019538188,0.017950392,0.008032129,0.008986341,0.002461401,0.001290878,0.000298507,0,0,0,0,0,0,0.008707457
407,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,Blackbirds,1,0,0,1,0,0,1,0,0,0,0.000186428,0,0.000251699,0.000269179,0,0.000770826,0.002326483,0.001238774,0.00031837,0.001597955,0.002878526,0.005006827,0.003145553,0,0.000271297,0.000209424,0,0.000167504,0.000347995,0,0,0,0,0,0,0,0,0,0,0.000455975,0.001401542,0.000262605,0.003246753,0.001240695,0.000296384,0.000761228,0.000652742,0,0,0.000447527,0.000430293,0.001492537,0.001794688,0.002005731,0.000780031,0.000569476,0.000828157,0.0006876,0.0007571
408,Yellow-nosed Albatross,Thalassarche chlororhynchos,Albatrosses,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19048E-05
409,Yellow-rumped Warbler,Setophaga coronata,Warblers,1,0,0,1,0,0,0,1,0,1,0.217934377,0.181603076,0.191542915,0.187886945,0.193621134,0.157721436,0.126405584,0.166305358,0.170964661,0.150207734,0.146804836,0.127901684,0.148698885,0.162941176,0.204015193,0.25591623,0.227471899,0.138525963,0.04922516,0.006411724,0,0,0,0,0,0,0,0,0.000890472,0.001677149,0.001751927,0.006827731,0.011363636,0.014888337,0.034973325,0.119512814,0.356070496,0.562248996,0.592379583,0.570373685,0.416523236,0.365074627,0.321966978,0.279083095,0.238689548,0.214123007,0.205797101,0.202383681,0.161014696
410,Yellow-throated Vireo,Vireo flavifrons,Vireos,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285959,0.003529412,0.017091698,0.03434555,0.040579158,0.035678392,0.028942571,0.023356996,0.020571429,0.018235294,0.022235948,0.013020833,0.012331839,0.008860012,0.005879209,0.004002911,0.001780944,0.002096436,0.004905396,0.007090336,0.015584416,0.014578164,0.011855365,0.009134737,0.002610966,0,0,0,0,0,0,0,0,0,0,0,0.007470499
411,Yellow-throated Warbler,Setophaga dominica,Warblers,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.004605642,0.013199818,0.039462396,0.089117647,0.091698318,0.087958115,0.090874452,0.075376884,0.058568824,0.049461873,0.04,0.04,0.040765905,0.021267361,0.007847534,0.013585351,0.004770444,0.008733624,0.006233304,0.009224319,0.009810792,0.014443277,0.01038961,0.012096774,0.004461915,0.005328597,0,0,0,0,0.000430293,0,0,0,0.000390016,0.000569476,0.000372671,0,0.017730109
412,Yellow Rail,Coturnicops noveboracensis,Rails,2,0,0,0,0,0,1,0,0,0,0,0,0.000251699,0,0,0,0,0,0,0,0,0,0,0,0.000271297,0.001675393,0.000190512,0.000670017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429188,0.000223764,0,0,0,0.000286533,0,0,0,0,8.33E-05
413,Yellow Warbler,Setophaga petechia,Warblers,1,0,0,1,0,0,0,1,1,0,0.000372856,0,0,0,0,0,0,0,0,0,0,0,0.000571919,0.002352941,0.018990776,0.087748691,0.170318156,0.188107203,0.198268004,0.158232196,0.114285714,0.089411765,0.074119827,0.055121528,0.037556054,0.047844064,0.080171032,0.120451237,0.125556545,0.129140461,0.139103013,0.131302521,0.164935065,0.178039702,0.143153527,0.09007866,0.052545692,0.014828545,0.002516175,0.000671291,0,0.000298507,0,0,0,0,0,0,0.054501951
414,Zone-tailed Hawk,Buteo albonotatus,Raptors,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279117,0,0,0,0,0,0,0,0,0,0,0,0,5.81494E-05
